id,label,bearing,current_stop_sequence,direction_id,longitude,latitude,speed,updated_at,current_status,route_id,stop_id
"y3266","3266","259","13","0","-71.11690358","42.33188657","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","66","1526"
"y1675","1675","187","50","0","-71.19665807","42.20348757","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","34E","22618"
"y3252","3252","289","11","1","-71.10991702","42.35396886","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","747","1773"
"y1285","1285","180","3","0","-71.06482137","42.35174859","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","749","49002"
"y2074","2074","300","10","0","-71.10344257","42.397095269","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","89","2733"
"1841","1841","270","10","0","-71.07025146484375","42.34754943847656","5.8","2025-05-01T19:45:30-04:00","IN_TRANSIT_TO","","","CR-Worcester","WML-0012-07"
"y1916","1916","138","10","1","-71.10377045","42.34307565","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","47","1777"
"y1920","1920","307","1","0","-71.058080399","42.35388403","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","7","16535"
"y1991","1991","76","19","1","-71.21533692","42.48545497","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","350","49808"
"y1651","1651","267","13","0","-71.139426729","42.286189999","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","35","801"
"O-5482CE4D","1430","50","80","1","-71.06723","42.34759","None","2025-05-01T19:45:32-04:00","INCOMING_AT","","","Orange","70017"
"R-5482D36F","1711","305","110","1","-71.05635","42.32589","None","2025-05-01T19:45:38-04:00","INCOMING_AT","","","Red","70084"
"R-5482D5C3","1746","310","150","1","-71.06263","42.3565","None","2025-05-01T19:45:54-04:00","STOPPED_AT","","","Red","70076"
"R-5482B992","1508","350","190","1","-71.1186","42.37432","None","2025-05-01T19:45:29-04:00","STOPPED_AT","","","Red","70068"
"1868","1868","None","50","1","-71.08785247802734","42.33781814575195","None","2025-05-01T19:45:34-04:00","STOPPED_AT","","","CR-Providence","NEC-2265-02"
"y2092","2092","108","10","1","-71.09786456","42.46516748","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","132","25997"
"y1937","1937","270","32","1","-71.20631","42.41614","None","2025-05-01T19:46:05-04:00","IN_TRANSIT_TO","","","76","8651"
"y1955","1955","130","5","1","-71.06611219","42.380145199","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","93","2846"
"y1426","1426","321","15","0","-71.05244251","42.40209601","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","104","57002"
"y1968","1968","296","1","1","-71.105771649","42.41763624","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","96","45002"
"y2018","2018","113","8","1","-71.05498409","42.42016596","None","2025-05-01T19:45:58-04:00","STOPPED_AT","","","104","5349"
"y1703","1703","42","23","1","-71.15588443","42.28561762","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","35","783"
"1712","1712","99","160","1","-71.0776596069336","42.37411117553711","5.8","2025-05-01T19:45:34-04:00","IN_TRANSIT_TO","","","CR-Fitchburg","BNT-0000"
"y0897","0897","332","1","1","-71.04940332","42.44204576","None","2025-05-01T19:45:45-04:00","STOPPED_AT","","","106","5472"
"y3315","3315","16","2","0","-70.99096806","42.41887443","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","442","4736"
"G-10090","3923-3922","315","630","1","-71.06057","42.36563","None","2025-05-01T19:44:19-04:00","STOPPED_AT","","","Green-D","70205"
"y1922","1922","315","7","0","-71.07503","42.33483","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","1","58"
"y3290","3290","75","32","1","-71.21966438","42.349484599","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","553","76251"
"y2051","2051","19","62","0","-71.272868759","42.499945349","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","62","34879"
"y3132","3132","268","1","1","-71.05690872","42.431083209","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","104","53270"
"G-10085","3827-3674","225","210","0","-71.12537","42.35175","5.0","2025-05-01T19:46:05-04:00","STOPPED_AT","","","Green-B","70135"
"O-5482D38E","1448","230","110","0","-71.06467","42.3488","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","Orange","70016"
"B-5482D61D","0754","285","110","0","-71.06208","42.36115","None","2025-05-01T19:45:59-04:00","STOPPED_AT","","","Blue","70838"
"y2044","2044","353","19","0","-71.02952905","42.407221949","None","2025-05-01T19:46:11-04:00","STOPPED_AT","","","111","5629"
"y1899","1899","121","4","0","-71.07091852","42.351761179","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","9","145"
"y1641","1641","189","16","0","-71.12331328","42.259301379","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","32","6508"
"y3244","3244","90","17","0","-71.09003","42.37989","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","747","2776"
"G-10408","3842-3605","270","480","0","-71.12008","42.3316","11.5","2025-05-01T19:46:07-04:00","INCOMING_AT","","","Green-D","70179"
"y1264","1264","270","1","0","-71.07413","42.34752","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","39","23391"
"y3142","3142","31","26","0","-71.04830291","42.41494081","None","2025-05-01T19:45:23-04:00","STOPPED_AT","","","109","5517"
"y1797","1797","203","10","0","-71.08252453","42.3173626","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","19","406"
"y1880","1880","18","30","1","-71.06479244","42.34586052","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","11","15095"
"y3355","3355","328","1","1","-70.946751699","42.461848959","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","426","16653"
"G-10242","3860-3691","145","8","0","-71.09239","42.38531","17.4","2025-05-01T19:46:10-04:00","INCOMING_AT","","","Green-E","70514"
"y2035","2035","286","68","0","-71.20975233","42.51942586","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","350","6902"
"y2075","2075","270","42","0","-71.22995956","42.37724381","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","70","88332"
"y1868","1868","328","24","1","-71.07408904","42.32400195","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","15","1485"
"y1838","1838","235","2","0","-71.09287612","42.33260467","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","23","11257"
"G-10379","3632-3830","200","90","0","-71.06432","42.35356","None","2025-05-01T19:45:53-04:00","STOPPED_AT","","","Green-E","70159"
"G-10007","3858-3629","45","60","1","-71.14147","42.34567","5.3","2025-05-01T19:45:59-04:00","INCOMING_AT","","","Green-B","70124"
"R-5482AB14","1856","315","30","1","-71.02047","42.26685","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","Red","70100"
"1829","1829","238","90","0","-70.92109680175781","41.88803482055664","6.7","2025-05-01T19:45:46-04:00","IN_TRANSIT_TO","","","CR-NewBedford","MBS-0350-S"
"G-10426","3685-3826","240","110","0","-71.07172","42.35164","None","2025-05-01T19:45:09-04:00","INCOMING_AT","","","Green-E","70155"
"G-10371","3825-3714","175","40","0","-71.05804","42.36234","None","2025-05-01T19:45:36-04:00","INCOMING_AT","","","Green-D","70202"
"y0875","0875","328","38","0","-71.06224599","42.46049569","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","131","9230"
"y1748","1748","89","14","0","-71.04442482","42.33550342","None","2025-05-01T19:46:12-04:00","STOPPED_AT","","","9","157"
"y2068","2068","225","1","0","-71.07602","42.40293","None","2025-05-01T19:45:28-04:00","STOPPED_AT","","","99","52712"
"y2036","2036","92","4","0","-71.040958979","42.38889216","None","2025-05-01T19:45:49-04:00","STOPPED_AT","","","111","5612"
"y0825","0825","318","14","1","-70.98019734","42.23638972","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","225","3724"
"y1627","1627","194","21","0","-71.15801108","42.28149691","None","2025-05-01T19:46:01-04:00","IN_TRANSIT_TO","","","36","810"
"G-10074","3841-3604","45","30","1","-71.15089","42.34065","4.7","2025-05-01T19:45:44-04:00","STOPPED_AT","","","Green-B","70114"
"1846","1846","None","10","1","-70.82534790039062","42.015254974365234","None","2025-05-01T19:45:31-04:00","STOPPED_AT","","","CR-Kingston","PB-0281-S"
"y0803","0803","45","1","0","-71.0637998","42.2837038","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","215","334"
"G-10225","3862-3641","225","610","0","-71.09507","42.33791","6.1","2025-05-01T19:45:57-04:00","STOPPED_AT","","","Green-E","70245"
"y1952","1952","0","9","0","-71.06709","42.43781","None","2025-05-01T19:46:04-04:00","STOPPED_AT","","","131","9220"
"y1728","1728","51","21","0","-71.05301771","42.33181392","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","10","16"
"y2020","2020","90","2","0","-71.119132281","42.373807738","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","75","2170"
"y3229","3229","90","31","1","-71.09511","42.33146","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","66","1323"
"G-10122","3909-3906","225","420","0","-71.13962","42.33826","6.4","2025-05-01T19:42:52-04:00","INCOMING_AT","","","Green-C","70233"
"G-10026","3856-3712","135","1","1","-71.16709","42.34018","None","2025-05-01T19:46:07-04:00","STOPPED_AT","","","Green-B","70106"
"y2104","2104","340","8","0","-71.14295536","42.37549336","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","71","2028"
"y2030","2030","50","40","0","-71.02548049","42.43198083","None","2025-05-01T19:46:09-04:00","IN_TRANSIT_TO","","","109","7417"
"G-10422","3849-3635","270","500","0","-71.14597","42.33545","4.7","2025-05-01T19:46:02-04:00","IN_TRANSIT_TO","","","Green-D","70175"
"y1710","1710","121","5","1","-71.13593699","42.238211239","None","2025-05-01T19:46:12-04:00","IN_TRANSIT_TO","","","33","8331"
"y3356","3356","225","7","1","-71.00272","42.41654","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","116","5709"
"G-10361","3628-3892","60","580","1","-71.07748","42.34997","None","2025-05-01T19:45:50-04:00","INCOMING_AT","","","Green-D","70156"
"y1282","1282","332","2","0","-71.05565326","42.35252772","None","2025-05-01T19:46:05-04:00","IN_TRANSIT_TO","","","751","6555"
"y0772","0772","343","13","1","-71.00849978","42.14260796","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","230","4002"
"y1788","1788","18","33","1","-71.062860929","42.34088904","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","47","150"
"y1330","1330","270","1","1","-71.04083","42.39677","None","2025-05-01T19:45:27-04:00","STOPPED_AT","","","743","74630"
"y2033","2033","225","19","1","-71.0678","42.42547","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","108","15431"
"y1888","1888","272","26","1","-71.0845963","42.32877375","None","2025-05-01T19:46:07-04:00","IN_TRANSIT_TO","","","23","1148"
"y1824","1824","141","18","1","-71.07515596","42.33503794","None","2025-05-01T19:46:09-04:00","STOPPED_AT","","","1","854"
"y1209","1209","62","1","1","-71.11349932","42.29995372","None","2025-05-01T19:46:10-04:00","STOPPED_AT","","","16","875"
"1870","1870","20","10","1","-71.4814453125","41.600669860839844","21.9","2025-05-01T19:45:35-04:00","IN_TRANSIT_TO","","","CR-Providence","NEC-1768-03"
"y1842","1842","356","14","1","-71.08565874","42.30153956","None","2025-05-01T19:45:13-04:00","IN_TRANSIT_TO","","","22","383"
"y1794","1794","225","10","1","-71.07317","42.33381","None","2025-05-01T19:46:04-04:00","IN_TRANSIT_TO","","","708","855"
"y2052","2052","116","8","0","-71.09453309","42.37923777","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","109","2773"
"B-5482D38F","0759","105","1","1","-71.06208","42.36115","None","2025-05-01T19:45:48-04:00","STOPPED_AT","","","Blue","70038"
"y3314","3314","339","52","1","-70.94640008","42.46157636","None","2025-05-01T19:46:11-04:00","IN_TRANSIT_TO","","","441","14748"
"y3343","3343","8","5","0","-70.95829092","42.47415464","None","2025-05-01T19:46:12-04:00","STOPPED_AT","","","435","7288"
"R-5482D03D","1922","260","150","0","-71.06183","42.30002","None","2025-05-01T19:45:47-04:00","STOPPED_AT","","","Red","70089"
"y3253","3253","146","22","1","-71.12134432","42.33676462","None","2025-05-01T19:45:54-04:00","IN_TRANSIT_TO","","","66","1311"
"y3300","3300","50","17","0","-71.01949267","42.40200939","None","2025-05-01T19:46:03-04:00","IN_TRANSIT_TO","","","116","5757"
"G-10071","3846-3695","60","590","1","-71.07081","42.3518","None","2025-05-01T19:45:59-04:00","IN_TRANSIT_TO","","","Green-B","70158"
"y1630","1630","65","1","1","-71.14810719","42.278918249","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","38","5263"
"O-5482D0A3","1454","5","170","1","-71.07723","42.3979","None","2025-05-01T19:46:02-04:00","INCOMING_AT","","","Orange","70033"
"1815","1815","None","60","1","-71.22286987304688","42.028587341308594","29.1","2025-05-01T19:45:52-04:00","IN_TRANSIT_TO","","","CR-Providence","NEC-2040-02"
"y1765","1765","240","19","1","-71.11781103","42.33123217","None","2025-05-01T19:46:08-04:00","IN_TRANSIT_TO","","","60","1555"
"y1674","1674","335","5","0","-71.07008975","42.27972915","None","2025-05-01T19:46:08-04:00","STOPPED_AT","","","26","511"
"y2064","2064","313","2","0","-71.07673287","42.38597615","None","2025-05-01T19:46:10-04:00","IN_TRANSIT_TO","","","101","2718"
"R-5482BCC4","1729","350","100","1","-71.05223","42.32052","None","2025-05-01T19:45:48-04:00","STOPPED_AT","","","Red","70096"
